Inspection ID,DBA Name,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2261952,MELI CAFE ON DEARBORN,Restaurant,Risk 1 (High),500 S DEARBORN ST ,Chicago,IL,60605,2/14/2019,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. MUST PROVIDE PRIORITY FOUNDATION VIOLATION 7-38-010 NO CITATION ISSUED | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO VOMITOUS AND DIARRHEAL INCIDENT CLEAN UP POLICY IN PLACE AND KIT (GLOVES, FACE MASKS, DISPOSABLE MOPS, SANITIZER) ON SITE. MUST PROVIDE. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO EMPLOYEES WASH HANDS SIGNAGE IN RESTROOM OF FACILITY UTILIZED FOR EMPLOYEES. INFORMED PERSON IN CHARGE TO OBTAIN AND MAINTAIN SIGNAGE.  | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED FOOD NOT MEETING TEMPERATURE REQUIREMENTS, READY TO EAT TURKEY 1 FIVE POUND PAN OF AT 56.2 DEGREES F AND 2 FIVE POUND PAN OF SLICE TOMATO 47.6 DEGREES F PREP REACH IN COOLER IN FRONT PREP AREA. COLD HOLDING MUST REMAIN AT 41 DEGREES F OR BELOW REQUIRED TEMPERATURE. PERSON IN CHARGE VOLUNTARY DISCARDED FOOD ITEMS NOT MEETING REQUIREMENTS. INFORMED PERSON IN CHARGE OF REQUIREMENTS. PRIORITY VIOLATION 7-38-005 CITATION ISSUED. APPROX 4 POUNDS $50. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED FACILITY MISSING DATE MARKING FOR READY TO EAT TEMPERATURE CONTROL FOR FOOD SAFETY ITEM, COOKED AND COOLED CHICKEN, PASTA, PORK, STEWS, SOUPS ETC. STORED INSIDE WALK IN COOLER AND REACH IN COOLERS LOCATED IN REAR FOOD PREP AREA. INFORMED PERSON IN CHARGE TO ALWAYS DATE MARK FOOD ITEMS STORE MORE THAT 24 HOURS IN FACILITY. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: 3-603.11 OBSERVED FACILITY MISSING CONSUMER ADVISORY FOR FOOD ITEMS/PRODUCTS OFFERED REMINDER * STATEMENT FOR THE FOOD PRODUCTS OFFERED. MUST OBTAIN AND MAINTAIN ON MENU. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 35. APPROVED THAWING METHODS USED - Comments: OBSERVED TURKEY THAWING INSIDE PREP SINK WITH STAGNANT WATER IN REAR FOOD PREP KITCHEN NEAR DRY STORAGE AREA. INFORMED FOOD HANDLER OF APPROVED THAWING METHODS, FACILITY MUST UTILIZE PROPER THAWING METHODS WHEN THAWING FOOD ITEMS IN FACILITY AND MAINTAIN. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED FACILITY MISSING THERMOMETERS FOR WALK IN COOLERS AND REACH IN COOLER THROUGHOUT FACILITY. MUST OBTAIN AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED HEAVILY SCORED CUTTING BOARDS WITH DEEP GROOVES. MUST REPLACE AND MAINTAIN. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED FACILITY MECHANICAL WARE WASHING MACHINE WASH SOLUTION TEMPERATURE NOT MEETING REQUIREMENTS; WASH SOLUTION AT 140 DEGREES F IN REAR PREP AREA OF FACILITY. INFORMED PERSON IN CHARGE WASH SOLUTION MUST BE AT 160 DEGREES F AND MAINTAIN FOR WASH SOLUTION CYCLE. PURE FORCE REPAIRED MACHINE AT TIME OF INSPECTION. PRIORITY FOUNDATION VIOLATION 7-38-025. CITATION CONSOLIDATED | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED FACILITY WITHOUT CHEMICAL TEST KIT/STRIPS FOR TESTING SANITIZER RESIDUAL FOR CHEMICAL SANITIZERS USED IN FACILITY AND TESTING DEVICES. INFORMED PERSON IN CHARGE TO OBTAIN AND MAINTAIN CHEMICAL TEST KIT IN FACILITY. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. PURE FORCE OBTAINED TEST KIT FOR FACILITY AT END OF INSPECTION. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED HAND SINK IN REAR PREP AREA NEAR REACH IN COOLER IN DISREPAIR (FAUCET LEAKING). MUST REPAIR AND MAINTAIN. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED FACILITY REFUSE FULL, WILL NOT HAVE ROOM OF DAILY GARBAGE. INFORMED PERSON IN CHARGE FACILITY MUST INCREASE FREQUENCY OF REMOVAL AT FACILITY TO PREVENT PEST HARBORAGE CONDITION AND MAINTAIN.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: PA 100-0367 OBSERVED FACILITY FOOD SERVICE SANITATION MANAGERS WITHOUT REQUIRED ALLERGEN TRAINING CERTIFICATION. MUST OBTAIN AND MAINTAIN.",41.87556911,-87.62938323,"{'latitude': '-87.62938322586831', 'longitude': '41.87556910960446'}"
2261882,SPANGLISH MEXICAN KITCHEN INC.,Restaurant,Risk 1 (High),555 S STATE ST ,Chicago,IL,60605,2/13/2019,License,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. MUST PROVIDE PRIORITY FOUNDATION VIOLATION 7-38-010 NO CITATION ISSUED | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO VOMITOUS AND DIARRHEAL INCIDENT CLEAN UP POLICY IN PLACE AND KIT (GLOVES, FACE MASKS, DISPOSABLE MOPS, SANITIZER) ON SITE. MUST PROVIDE. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED FACILITY MISSING THERMOMETERS FOR WALK IN COOLERS AND REACH IN COOLER THROUGHOUT FACILITY. MUST OBTAIN AND MAINTAIN. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED FACILITY NOT MEETING PEST CONTROL REQUIREMENTS. FACILITY WITHOUT LICENSE PEST CONTROL LOG BOOK ONSITE FOR REVIEW OR LICENSE PEST CONTROL PROVIDER FOR FACILITY. INFORMED PERSON IN CHARGE FACILITY MUST OBTAIN AND MAINTAIN PEST CONTROL AND LOG BOOK. PRIORITY FOUNDATION VIOLATION 7-38-020(C) NO CITATION ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED TOILET FACILITY UTILIZED AS FOOD STORAGE (DEEP FREEZER WITH FOOD INSIDE) AND ARTICLES (SINGLE USE ARTICLES)STORAGE. INFORMED PERSON IN CHARGE WATER CLOSET/ TOILET ROOMS ARE PROHIBITED FOR FOOD STORAGE. MUST REMOVE ALL ITEMS AND REPAIR TOILET FACILITY AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED TOILET FACILITY IN DISREPAIR, UTILIZED AS FOOD STORAGE AND ARTICLES STORAGE. INFORMED PERSON IN CHARGE WATER CLOSET/ TOILET ROOMS ARE PROHIBITED FOR FOOD STORAGE. MUST REMOVE ALL ITEMS AND REPAIR TOILET FACILITY AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED RACKS AND OIL STORED OUTSIDE OF FACILITY IN REAR HALLWAY. MUST MOVED ITEMS FOR FACILITY INSIDE AND MAINTAIN  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED HOOD IN FACILITY WITH ACCUMULATION OF GREASE AND DEBRIS. MUST DETAIL CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED LIGHT IN RESTROOM IN DISREPAIR( WONT STAY ON). MUST REPAIR AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: PA 100-0367 OBSERVED FACILITY FOOD SERVICE SANITATION MANAGERS WITHOUT REQUIRED ALLERGEN TRAINING CERTIFICATION. MUST OBTAIN AND MAINTAIN.",41.87467595,-87.62746711,"{'latitude': '-87.62746710672117', 'longitude': '41.87467595039385'}"
2261903,CHICAGO HILTON & TOWERS,Restaurant,Risk 1 (High),720 S MICHIGAN AVE ,Chicago,IL,60605,2/13/2019,License Re-Inspection,Pass,Unknown,41.87279887,-87.62433781,"{'latitude': '-87.62433781031022', 'longitude': '41.87279886935482'}"
2261885,SPANGLISH MEXICAN KITCHEN,Restaurant,Risk 1 (High),555 S STATE ST ,Chicago,IL,60605,2/13/2019,Canvass,Out of Business,Unknown,41.87467595,-87.62746711,"{'latitude': '-87.62746710672117', 'longitude': '41.87467595039385'}"
2261901,CHICAGO HILTON & TOWERS,Restaurant,Risk 1 (High),720 S MICHIGAN AVE ,Chicago,IL,60605,2/13/2019,License Re-Inspection,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED SINK STOPPERS IN PREP KITCHEN IN DISREPAIR AT THREE COMPARTMENT SINK. MUST OBTAIN AND MAINTAIN | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED THREE COMPARTMENT SINK IN DISREPAIR FAUCET LEAKING. MUST REPAIR AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED HOOD IN PREP KITCHEN WITH ACCUMULATION OF GREASE AND FOOD DEBRIS. MUST CLEAN AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED FACILITY MISSING REQUIRED FOOD HANDLER TRAINING CERTIFICATION FOR ALL FOOD HANDLER EMPLOYEES. FACILITY MUST OBTAIN AND MAINTAIN ALL REQUIRED FOOD HANDLER TRAINING CERTIFICATION FOR ALL FOOD HANDLER EMPLOYEES ON SITE FOR INSPECTION REVIEW.",41.87279887,-87.62433781,"{'latitude': '-87.62433781031022', 'longitude': '41.87279886935482'}"
2261800,GINO'S EAST OF CHICAGO,Restaurant,Risk 1 (High),521 S DEARBORN ST ,Chicago,IL,60605,2/8/2019,Canvass,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO VOMITOUS AND DIARRHEAL INCIDENT CLEAN UP POLICY IN PLACE AND KIT MATERIALS(ITEMS) (GLOVES, FACE MASKS, DISPOSABLE MOPS, SANITIZER) ON SITE;KIT (MATERILA/ITEMS FOR POLICY IN PLACE NOT ON SITE IN FACILITY AT TIME OF INSPECTION. MUST PROVIDE, OBTAIN AND MAINTAIN. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND SOAP AT HAND SINK IN FRONT BAR AREA OF FACILITY. INFORMED PERSON IN CHARGE HAND SOAP MUST REMAIN AT HAND SINK AT ALL TIMES AND MAINTAINED.PRIORITY FOUNDATION VIOLATION 7-38-030(C) CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND DRYING PROVISION (PAPER TOWELS) AT HAND SINK IN FRONT BAR AREA OF FACILITY. INFORMED PERSON IN CHARGE HAND DRYING PROVISION (PAPER TOWELS) ARE REQUIRED AT HAND SINK AT ALL TIME; FACILITY MUST OBTAIN AND  MAINTAIN.  7-38-030(C) CITATION CONSOLIDATED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO EMPLOYEE HAND WASHING SIGNAGE IN RESTROOM OF FACILITY. FACILITY MUST OBTAIN AND MAINTAIN SIGNAGE IN ALL RESTROOM FOR EMPLOYEES. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY TO EAT TIME TEMPERATURE CONTROL SAFETY FOR FOOD EXCEEDING SPECIFIED DISCARD DATE. COOKED CHILI (8LB), COOKED BEANS(HUMMUS)(3LB), ALL INSIDE WALK IN COOLER AND REAR PREP AREA WITH DISCARD DATE OF JANUARY 21, 2019. PERSON IN CHARGE VOLUNTARILY DISCARDED FOOD ITEMS OUT OF DATE. APPROXIMATELY 11LBS $50 DOLLARS VALUE. PRIORITY VIOLATION. 7-38-005. CITATION ISSUED | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED FACILITY MISSING THERMOMETERS FOR WALK IN COOLERS AND REACH IN COOLER THROUGHOUT FACILITY. MUST OBTAIN AND MAINTAIN. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: 3-305.12 (F) OBSERVED FOOD AND SINGLE USE/ SINGLE SERVICE ARTICLES STORED UNDER SEWER LINES IN BASEMENT. MUST ENCASE ALL SEWER LINE AND WASTE WATER LINES IN DRY STORAGE AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FACILITY BASEMENT AND DRY STORAGE AREA UNORGANIZED, ITEMS STORED ON FLOOR AND ACCUMULATION OF ARTICLES AND MATERIALS NOT NEEDED OR USED FOR DAILY OPERATIONS ITES HAVE ACCUMULATION OF DUST AND DEBRIS ON THEM. CONDITION FOR PEST HARBOORAGE. MUST DETAIL CLEAN, ORGANIZE, STORE ITEMS 6 INCHES FROM FLOOR AND REMOVE UNNECESSARY ITEMS FROM FACILITY. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED ACCUMULATION OF DUST AND DEBRIS UNDER HOOD IN REAR PREP AREA. MUST DETAIL CLEAN AND MAINTAIN.",41.87523756,-87.62907784,"{'latitude': '-87.62907784469319', 'longitude': '41.87523755678771'}"
2261521,BONIVINO'S INC,Restaurant,Risk 1 (High),109 - 111 W VAN BUREN ST ,Chicago,IL,60605,2/5/2019,Complaint Re-Inspection,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED FACILITY MISSING THERMOMETERS FOR WALK IN COOLERS AND REACH IN COOLER THROUGHOUT FACILITY. MUST OBTAIN AND MAINTAIN. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED SINGLE USE ARTICLES AND LIENS STORED IN BASEMENT UNDER WASTEWATER PIPES. FACILITY MUST NOT STORE SINGLE USE ARTICLE OR LIENS UNDER WASTEWATER PIPES OR ENCASE ALL WASTE WATER PIPES WHERE FOOD OR SINGLE USE ARTICLES ARE STORES.",41.87677124,-87.63106138,"{'latitude': '-87.63106138390339', 'longitude': '41.87677124480492'}"
2261508,POKE BURRITO,Restaurant,Risk 1 (High),423 S DEARBORN ST ,Chicago,IL,60605,2/5/2019,Canvass Re-Inspection,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO VOMITOUS AND DIARRHEAL INCIDENT CLEAN UP POLICY IN PLACE AND KIT ON SITE. MUST PROVIDE. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED FACILITY WITHOUT HAND SINK IN FRONT FOOD PREP AREA. MUST INSTALL AND MAINTAIN HAND SINK UNDER/CONNECTED TO CITY PRESSURE IN FRONT PREP AREA. PRIORITY FOUNDATION VIOLATION 7-38-030(C). NO CITATION ISSUED | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: 3-603.11 OBSERVED FACILITY MISSING CONSUMER ADVISORY DISCLOSURE STATEMENT FOR FOOD ITEMS/PRODUCTS OFFERED AND REMINDER * STATEMENT FOR THE FOOD PRODUCTS OFFERED. MUST OBTAIN AND MAINTAIN ON MENU. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 35. APPROVED THAWING METHODS USED - Comments: OBSERVED CHICKEN AND FISH THAWING ON PREP TABLE IN REAR FOOD PREP KITCHEN AREA. INFORMED FOOD HANDLER OF APPROVED THAWING METHODS, FACILITY MUST UTILIZE PROPER THAWING METHODS WHEN THAWING FOOD ITEMS IN FACILITY AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: PA 100-0367 OBSERVED FACILITY FOOD SERVICE SANITATION MANAGERS WITHOUT REQUIRED ALLERGEN TRAINING CERTIFICATION. MUST OBTAIN AND MAINTAIN.",41.87633486,-87.62910128,"{'latitude': '-87.62910127962442', 'longitude': '41.87633486491367'}"
2261378,OSAKA EXPRESS,Restaurant,Risk 1 (High),400 S MICHIGAN AVE ,Chicago,IL,60605,2/1/2019,Complaint,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. MUST PROVIDE PRIORITY FOUNDATION VIOLATION 7-38-010 NO CITATION ISSUED | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO VOMITOUS AND DIARRHEAL INCIDENT CLEAN UP POLICY IN PLACE AND KIT ON SITE. MUST PROVIDE. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED FACILITY MISSING DATE MARKING FOR READY TO EAT TEMPERATURE CONTROL FOR FOOD SAFETY ITEM, SUSHI, COOKED AND COOLED CHICKEN,BEEF,ETC. STORED INSIDE REACH IN COOLER LOCATED IN REAR AND FRONT FOOD PREP AREA. INFORMED PERSON IN CHARGE TO ALWAYS DATE MARK FOOD ITEMS STORE MORE THAT 24 HOURS IN FACILITY. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: 3-603.11 OBSERVED FACILITY MISSING CONSUMER ADVISORY DISCLOSURE STATEMENT FOR FOOD ITEMS/PRODUCTS OFFERED AND REMINDER * STATEMENT FOR THE FOOD PRODUCTS OFFERED. MUST OBTAIN AND MAINTAIN ON MENU. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 29. COMPLIANCE WITH VARIANCE/SPECIALIZED PROCESS/HACCP - Comments: OBSERVED FACILITY WITHOUT UPDATED LABORATORY RESULTS FOR SUSHI RICE. REQUIRED DOCUMENTATION IS 13 YEARS OLD. INFORMED PERSON IN CHARGE MUST OBTAIN AND MAINTAIN UPDATED LABORATORY DOCUMENTATION FOR FACILITY, OR OBTAIN pH METER/ TEST STRIPS FOR RECORD KEEPING OF pH LEVELS OF RICE DAILY. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. 7-38-005 | 32. VARIANCE OBTAINED FOR SPECIALIZED PROCESSING METHODS - Comments: OBSERVED OUTDATED DOCUMENTATION OF PROPOSED VARIANCE AND JUSTIFICATION FOR FACILITY DURING TIME OF INSPECTION. INSTRUCTED TO MAINTAIN DOCUMENTATION OF PROPOSED VARIANCE AND JUSTIFICATION ON PREMISES AT ALL TIMES WHEN THERE IS NO HACCP OR VARIANCE ON SITE. PRIORITY FOUNDATION VIOLATION. SEE VIOLATION #29 | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED FACILITY WITHOUT PROBE THERMOMETER FOR FOOD MEASURING. MUST OBTAIN AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-38-005 NO CITATION ISSUED. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED LIGHTS IN DISREPAIR (NON FUNCTIONAL) IN BASEMENT DRY STORAGE AREA. MUST REPAIR AND MAINTAIN.  | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED FACILITY MISSING REQUIRED FOOD HANDLER TRAINING CERTIFICATION FOR ALL FOOD HANDLER EMPLOYEES. FACILITY MUST OBTAIN AND MAINTAIN ALL REQUIRED FOOD HANDLER TRAINING CERTIFICATION FOR ALL FOOD HANDLER EMPLOYEES ON SITE FOR INSPECTION REVIEW. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: PA 100-0367 OBSERVED FACILITY FOOD SERVICE SANITATION MANAGERS WITHOUT REQUIRED ALLERGEN TRAINING CERTIFICATION. MUST OBTAIN AND MAINTAIN.",41.87693801,-87.62443662,"{'latitude': '-87.6244366179451', 'longitude': '41.87693801152278'}"
2261297,POKE BURRITO,Restaurant,Risk 1 (High),423 S DEARBORN ST ,Chicago,IL,60605,1/29/2019,Canvass,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED PERSON IN CHARGE NOT ABLE TO DEMONSTRATE THE KNOWLEDGE NEEDED FOR FOOD PREPARATION AND FACILITY KNOWLEDGE. PERSON IN CHARGE WAS UNABLE TO CORRECTLY RESPOND TO THE INSPECTOR'S QUESTIONS. EDUCATED PERSON IN CHARGE OF PROPER FOOD HANDLING DUTIES AND RESPONSIBILITIES. PRIORITY FOUNDATION VIOLATION  | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED FICILITY WITHOUT ORIGINAL CITY OF CHICAGO FOOD SERVICE MANAGER AND CERTIFICATE ON SITE OR POSTED WHILE PREPPING AND SERVING HOT & COLD FOOD ITEMS OFFERED ON MENU. INFORMED PERSON IN CHARGE CITY OF CHICAGO ORIGINAL FOOD SERVICE CERTIFICATE MUST REMAIN POSTED ON SITE AND CERTIFIED MANAGER ON SITE DURING TCS FOOD PREP, COOKING, SERVING AND OPERATING HOURS. PRIORITY FOUNDATION VIOLATION 7-38-012. CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: 2-102.14 N OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. MUST PROVIDE PRIORITY FOUNDATION VIOLATION 7-38-010 NO CITATION ISSUED | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO VOMITOUS AND DIARRHEAL INCIDENT CLEAN UP POLICY IN PLACE AND KIT ON SITE. MUST PROVIDE. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED FACILITY WITHOUT HAND SINK IN FRONT FOOD PREP AREA. MUST INSTALL AND MAINTAIN HAND SINK UNDER/CONNECTED TO CITY PRESSURE IN FRONT PREP AREA. PRIORITY FOUNDATION VIOLATION 7-38-030(C). NO CITATION ISSUED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED FACILITY WITHOUT EMPLOYEE HAND WASH SIGNAGE IN EMPLOYEE RESTROOM OF FACILITY. MUST OBTAIN AND MAINTAIN. | 14. REQUIRED RECORDS AVAILABLE: SHELLSTOCK TAGS, PARASITE DESTRUCTION - Comments: OBSERVED FACILITY WITHOUT REQUIRED DOCUMENTATION OR PROPER RECORDS FOR PARASITE DESTRUCTION ON SITE FOR FACILITY FOR SUSHI IN MEAT DEPARTMENT AREA PREP KITCHEN. INFORMED PERSON IN CHARGED REQUIRED DOCUMENTATION MUST OBTAIN AND MAINTAIN IN FACILITY FOR REVIEW. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: 3-603.11 OBSERVED FACILITY MISSING CONSUMER ADVISORY DISCLOSURE STATEMENT FOR FOOD ITEMS/PRODUCTS OFFERED AND REMINDER * STATEMENT FOR THE FOOD PRODUCTS OFFERED. MUST OBTAIN AND MAINTAIN ON MENU. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 29. COMPLIANCE WITH VARIANCE/SPECIALIZED PROCESS/HACCP - Comments: OBSERVED FACILITY WITHOUT pH TEST STRIPS FOR SUSHI RICE IN PREP KITCHEN AT SUSHI RICE AREA OR REQUIRED DOCUMENTATION. INFORMED PERSON IN CHARGE MUST OBTAIN AND MAINTAIN TEST STRIPS, AND REPAIR OR REPLACE pH METER. PRIORITY FOUNDATION VIOLATION. CITATION ISSUED. 7-38-005 | 32. VARIANCE OBTAINED FOR SPECIALIZED PROCESSING METHODS - Comments: OBSERVED NO DOCUMENTATION OF PROPOSED VARIANCE AND JUSTIFICATION FOR FACILITY DURING TIME OF INSPECTION. INSTRUCTED TO MAINTAIN DOCUMENTATION OF PROPOSED VARIANCE AND JUSTIFICATION ON PREMISES AT ALL TIMES WHEN THERE IS NO HACCP OR VARIANCE ON SITE. PRIORITY FOUNDATION VIOLATION. SEE VIOLATION #29 | 35. APPROVED THAWING METHODS USED - Comments: OBSERVED CHICKEN AND FISH THAWING ON PREP TABLE IN REAR FOOD PREP KITCHEN AREA. INFORMED FOOD HANDLER OF APPROVED THAWING METHODS, FACILITY MUST UTILIZE PROPER THAWING METHODS WHEN THAWING FOOD ITEMS IN FACILITY AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED FACILITY MISSING REQUIRED FOOD HANDLER TRAINING CERTIFICATION FOR ALL FOOD HANDLER EMPLOYEES. FACILITY MUST OBTAIN AND MAINTAIN ALL REQUIRED FOOD HANDLER TRAINING CERTIFICATION FOR ALL FOOD HANDLER EMPLOYEES ON SITE FOR INSPECTION REVIEW. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: PA 100-0367 OBSERVED FACILITY FOOD SERVICE SANITATION MANAGERS WITHOUT REQUIRED ALLERGEN TRAINING CERTIFICATION. MUST OBTAIN AND MAINTAIN.",41.87633486,-87.62910128,"{'latitude': '-87.62910127962442', 'longitude': '41.87633486491367'}"
